EVTOPT_broker_sell_refuse;That is not a priority for me.;;;;;;;;;;;;x
EVTOPT_broker_sell_intrigue;Very well. *Scheme to steal it*;;;;;;;;;;;;x
EVTDESC_broker_sell_typewriter;[From.GetTitledFirstName] comes to you as you hold court.\n\n"My liege, I have recently become aware of an Old World lettering machine available for you to purchase. Anyone who reads the decrees you produce with it, with their crisp black letters, will know that you are wealthy and powerful. Once the sale is complete, I will leave your court.";;;;;;;;;;;;x
EVTDESC_broker_sell_calculator;[From.GetTitledFirstName] comes to you as you hold court.\n\n"My liege, I have recently become aware of an Old World mechanical calculator available for you to purchase. It will allow you to accurately tabulate the taxes and rents owed to you. Once the sale is complete, I will leave your court.";;;;;;;;;;;;x
EVTDESC_broker_sell_watch;[From.GetTitledFirstName] comes to you as you hold court.\n\n"My liege, I have recently become aware of an Old World pocket watch available for you to purchase. Beyond its stylish appearance it will allow you to perfectly keep track of time, a major advantage in many situations. Once the sale is complete, I will leave your court.";;;;;;;;;;;;x
EVTDESC_broker_sell_telescope;[From.GetTitledFirstName] comes to you as you hold court.\n\n"My liege, I have recently become aware of an Old World far-seeing scope available for you to purchase. With it you will be able to observe enemy troop movements from far away, or gaze at the stars as our distant ancestors once did. Once the sale is complete, I will leave your court.";;;;;;;;;;;;x
EVTDESC_broker_sell_textbooks;[From.GetTitledFirstName] comes to you as you hold court.\n\n"My liege, I have recently become aware of a collection of Old World books available for you to purchase. With a fluent scholar of Old American translating them, you will gain deep insight into medicine, engineering, and other topics. Once the sale is complete, I will leave your court.";;;;;;;;;;;;x
EVTNAME_broker_return;Broker Returns;;;;;;;;;;;;x
EVTDESC_broker_return;Your loyal Broker [From.GetTitledFirstName] has returned to your court with his satchels brimming with gold and silver. It is time for him to retire to a life of decadent luxury.;;;;;;;;;;;;x
EVTOPT_broker_return_take;He has done well for our faith.;;;;;;;;;;;;x
EVTOPT_broker_return_split;He may keep some of the spoils.;;;;;;;;;;;;x
EVTOPT_broker_return_give;He has earned his rest.;;;;;;;;;;;;x
EVTDESC_broker_payment;A courier has arrived with tribute from [From.GetTitledFirstName], your loyal Broker. May [Root.Religion.GetRandomGodName] continue to bring him prosperity.;;;;;;;;;;;;x
EVTNAME_broker_revenge;Conspiracy!;;;;;;;;;;;;x
EVTDESC_broker_revenge;A number of people in your employ have been discovered carrying foreign coins. Guardsmen, stablehands, and servants all with coins bearing the sign of the Dollar. There may be a Consumerist conspiracy afoot.;;;;;;;;;;;;x
EVTOPT_broker_revenge_wits;My wits and loyal advisers will protect me.;;;;;;;;;;;;x
EVTOPT_broker_revenge_guards;I need more bodyguards.;;;;;;;;;;;;x
EVTOPT_broker_revenge_torture;Put the traitors to the question.;;;;;;;;;;;;x
EVTNAME_broker_assassin;Assassin!;;;;;;;;;;;;x
EVTDESC_broker_assassin;Your crimes have not been ignored.\n\nAn assassin wearing a dark green cowl steps from the shadows, accompanied by an unfamiliar acrid scent. Before your guards can stop him, his blade flashes towards you and you must defend yourself.;;;;;;;;;;;;x
EVTDESC_broker_assassin_skilled;Die, assassin!;;;;;;;;;;;;x
EVTDESC_broker_assassin_duelist;En garde!;;;;;;;;;;;;x
EVTDESC_broker_assassin_firearm;Boom, headshot!;;;;;;;;;;;;x
EVTDESC_broker_assassin_unskilled;Guards!;;;;;;;;;;;;x
EVTDESC_broker_poison;An hour after a hearty meal of roast chicken, you begin to feel a bit queasy and light-headed. You can barely breathe, and you clutch at your throat. Poison!\n\nCould it be that your food taster was bribed by the vile Consumerists?;;;;;;;;;;;;x
EVTDESC_broker_poison_doctor;Get me my court doctor!;;;;;;;;;;;;x
EVTDESC_broker_poison_paranoid;They're all out to get me!;;;;;;;;;;;;x
EVTNAME_broker_madness;Lasting Damage;;;;;;;;;;;;x
EVTDESC_broker_madness;It has been several days since the attempt on your life, and you are suffering from vivid nightmares, hallucinations, and fatigue. Perhaps it is some kind of slow acting poison, or the handiwork of [Root.Religion.GetRandomEvilGodName]. You find it difficult to concentrate, and your thoughts are becoming erratic.;;;;;;;;;;;;x
EVTOPT_broker_madness;This is not just madness!;;;;;;;;;;;;x
EVTDESC_broker_family_kill;Those close to you are being targeted by assassins. You have just received word that your [GetFromRelation] [From.GetTitledFirstName] has been found dead, with the sign of the Dollar carved into [From.GetPossPronoun] forehead.;;;;;;;;;;;;x
EVTOPT_broker_family;Curse them!;;;;;;;;;;;;x
EVTDESC_broker_family_wound;Those close to you are being targeted by a Consumerist assassin. You have just received word that your [GetFromRelation] [From.GetTitledFirstName] has been injured during an attempt on [From.GetPossPronoun] life.;;;;;;;;;;;;x
terror_beast;Terror Beast;;;;;;;;;;;;x
terror_beast_desc;Rumor has it a terrible beast roaming the wilderness, and people are afraid to leave their houses.;;;;;;;;;;;;x
EVTDESC_monster_beast;Panic is spreading in [Root.GetName] among the common folk. There are reports of eerie sounds in the wilderness and livestock disappearing. Peasants are blaming the Beast of [Root.GetName].;;;;;;;;;;;;x
EVTDESC_monster_chupa;Panic is spreading in [Root.GetName] among the common folk. There are reports of eerie sounds in the wilderness and livestock disappearing. Peasants are blaming the Chupacabra, claiming that they have found their animals drained of blood.;;;;;;;;;;;;x
EVTDESC_monster_loogaroo;Panic is spreading in [Root.GetName] among the common folk. There are reports of eerie floating lights in the wilderness and livestock disappearing. Peasants are fearful that a Loogaroo is loose in the region, preying on them as they sleep.;;;;;;;;;;;;x
EVTDESC_monster_hodag;Panic is spreading in [Root.GetName] among the common folk. There are reports of eerie sounds in the wilderness and livestock disappearing. Peasants are blaming the mysterious Hodag, a terrible monster covered with spines.;;;;;;;;;;;;x
EVTDESC_monster_skunkape;Panic is spreading in [Root.GetName] among the common folk. There are reports of eerie sounds in the wilderness and livestock disappearing. Peasants are fearful that a reclusive, foul-smelling Skunk Ape is responsible.;;;;;;;;;;;;x
EVTDESC_monster_mothman;Panic is spreading in [Root.GetName] among the common folk. There are reports of eerie sounds in the wilderness and livestock disappearing. Peasants are blaming the Mothman, a terrible flying beast with glowing red eyes.;;;;;;;;;;;;x
EVTDESC_monster_jersey;Panic is spreading in [Root.GetName] among the common folk. There are reports of eerie sounds in the wilderness and livestock disappearing. Peasants are blaming the Jersey Devil, a monstrous flying beast with a distinctive and terrifying scream.;;;;;;;;;;;;x
EVTDESC_monster_wendigo;Panic is spreading in [Root.GetName] among the common folk. There are reports of eerie sounds in the wilderness and livestock disappearing. Peasants are fearful of a Wendigo hiding in the wilderness and eating human flesh.;;;;;;;;;;;;x
EVTDESC_monster_sasquatch;Panic is spreading in [Root.GetName] among the common folk. There are reports of eerie sounds in the wilderness and livestock disappearing. Some peasants are fearful of a Sasquatch in the region.;;;;;;;;;;;;x
EVTNAME_monster_react;Terror Beast;;;;;;;;;;;;x
EVTDESC_monster_react;Villages elders in [From.GetName] are requesting your aid in dealing with the beast terrorizing the countryside. They claim the creature is an agent of [From.Religion.GetRandomEvilGodName] sent to destroy them. Some of the elders have brought evidence of the beast for you to examine, hoping to convince you the situation is dire.;;;;;;;;;;;;x
EVTOPT_monster_react_lazy;They're just superstitious [From.Culture.GetName] peasants.;;;;;;;;;;;;x
EVTOPT_monster_react_hoax;I have my suspicions about the truth...;;;;;;;;;;;;x
EVTOPT_monster_react_hermit;This might not be the work of a beast...;;;;;;;;;;;;x
EVTOPT_monster_react_hunt;I will hunt down the beast.;;;;;;;;;;;;x
EVTDESC_monster_justrumors;Rumors of the beast terrorizing [Root.GetName] seem to be subsiding. It seems you were right to be skeptical.;;;;;;;;;;;;x
EVTOPT_monster_justrumors;Superstitious nonsense.;;;;;;;;;;;;x
EVTDESC_monster_angry;The peasants in [Root.GetName] have taken matters into their own hands, attempting to hunt down the beast terrorizing the countryside themselves. They are angry that you have not fulfilled your duty to protect them.;;;;;;;;;;;;x
EVTOPT_monster_angry;Oh well.;;;;;;;;;;;;x
EVTDESC_monster_findnothing;You and your men search high and low, but don't find any evidence of the beast. It must have just been superstitious peasants after all.;;;;;;;;;;;;x
EVTOPT_monster_findnothing;How embarrassing.;;;;;;;;;;;;x
EVTNAME_monster_kids;Meddling Kids;;;;;;;;;;;;x
EVTDESC_monster_kids;Investigation of the beast terrorizing [FromFrom.GetName] have turned up some troublemaking children perpetrating a hoax. Several of the youngsters are apprentices of local craftsmen. You suspect that punishing them severely would anger your vassals, but you would appear weak if you let children make a fool of you and cause panic in your demesne.;;;;;;;;;;;;x
EVTOPT_monster_kids_lenient;Boys will be boys.;;;;;;;;;;;;x
EVTOPT_monster_kids_just;Throw them in the stocks.;;;;;;;;;;;;x
EVTOPT_monster_kids_cruel;Cut out their clever tongues.;;;;;;;;;;;;x
EVTNAME_monster_scheme;Scheming Lord;;;;;;;;;;;;x
EVTDESC_monster_scheme;You have discovered that the supposed beast terrorizing [FromFrom.GetName] was all part of a complicated plot to drive free peasants away from prime plots of fertile land. A minor local lord seems to be behind the scheme.;;;;;;;;;;;;x
EVTOPT_monster_scheme_dishonor;I'll put an end to this..;;;;;;;;;;;;x
EVTOPT_monster_scheme_lazy;Not really my concern.;;;;;;;;;;;;x
EVTOPT_monster_scheme_join;I might be willing to turn a blind eye...;;;;;;;;;;;;x
EVTNAME_monster_shepherd;The Shepherd's Plea;;;;;;;;;;;;x
EVTDESC_monster_shepherd;Your men question local farmers and artisans, and you eventually find your way to the cottage of a shepherd who claims his flock was attacked by the beast. He shows you the mangled body of his prized Golden Merino, and pleads for you to find the beast before it kills again.;;;;;;;;;;;;x
EVTOPT_monster_shepherd_pay;Give the shepherd some coin, and hand me my spear.;;;;;;;;;;;;x
EVTOPT_monster_shepherd_hunt;I will hunt it down.;;;;;;;;;;;;x
EVTOPT_monster_shepherd_coward;This seems too dangerous.;;;;;;;;;;;;x
EVTDESC_monster_lair;Following the directions of the local farmers, you track the beast to its lair. The leaves nearby are spattered with drops of blood. Bleached white bones and other detritus litter the ground.;;;;;;;;;;;;x
EVTOPT_monster_lair_enter;Enter the lair.;;;;;;;;;;;;x
EVTOPT_monster_lair_ambush;Prepare an ambush.;;;;;;;;;;;;x
EVTOPT_monster_lair_man;This is not merely an animal. It's a man!;;;;;;;;;;;;x
EVTNAME_monster_fight;The Beast;;;;;;;;;;;;x
EVTDESC_monster_fight;With an unearthly bestial noise, a terrible creature lurches out at you from the shadows. It lunges towards you and your men with fearsome madness in its eyes!\n\nIt moves so quickly that you barely have time to react.;;;;;;;;;;;;x
EVTOPT_monster_fight;Kill the beast!;;;;;;;;;;;;x
EVTDESC_monster_escape;Your soldiers engage the beast in melee combat and it swiftly retreats into the forest, wounded. Hopefully the injuries it has sustained will prevent it from being a threat. You are victorious, though you do not have a trophy to bring home or use to definitively identify the beast.;;;;;;;;;;;;x
EVTDESC_monster_bear;After a swift and brutal fight, the beast lies motionless at your feet. It appears to be an especially large silvertip bear, perhaps driven mad by starvation or disease. Its head will make a fine trophy, and the peasants will be glad their livestock are safe.;;;;;;;;;;;;x
EVTDESC_monster_wolf;After a swift and brutal fight, several beasts lie motionless at your feet. They appear to be a pack of large grey wolves, perhaps driven mad by starvation or disease. Their hides will surely make a set of fine cloaks, and the peasants will be glad their livestock are safe.;;;;;;;;;;;;x
EVTDESC_monster_catamount;After a swift and brutal fight, the beast lies motionless at your feet. It appears to be an especially large catamount, perhaps driven mad by starvation or disease. Its head will surely make a fine trophy, and the peasants will be glad their livestock are safe.;;;;;;;;;;;;x
EVTNAME_monster_man;A Terrible Mistake;;;;;;;;;;;;x
EVTDESC_monster_man;After a swift and brutal fight, the beast lies motionless at your feet.\n\nBut... it's not a beast, it's a man. Looking at the hairy and deformed body you can see why ignorant peasants might have thought him a monster, but you could have known better.;;;;;;;;;;;;x
EVTOPT_monster_man;Oops.;;;;;;;;;;;;x
EVTDESC_monster_injured;Though you are victorious, you feel a stinging pain and a warm, damp spot on your clothing spreading from it. You hope the wound doesn't get infected.;;;;;;;;;;;;x
EVTOPT_monster_injured;Ouch.;;;;;;;;;;;;x
EVTDESC_monster_hunterlife;You can't forget the rush of adrenaline as you fought the mighty beast! Perhaps it is time to devote your life to testing yourself against the most ferocious creatures of the natural world.;;;;;;;;;;;;x
EVTOPT_monster_hunterlife;I am a hunter!;;;;;;;;;;;;x
EVTOPT_monster_hunterlife_reject;Hunting isn't for me.;;;;;;;;;;;;x
EVTNAME_monster_hermit;The Hermit;;;;;;;;;;;;x
EVTDESC_monster_hermit;Looking at the objects surrounding the lair, you realize that the "beast" is actually just a man. When he emerges, your men stay their arms. The old hermit seems a bit unhinged, with a wild beard and a touch of madness or brilliance in his eyes. He talks to himself in an unsettling way, but he doesn't seem to be aggressive or violent.;;;;;;;;;;;;x
EVTOPT_monster_hermit_invite;He might be useful in my court.;;;;;;;;;;;;x
EVTOPT_monster_hermit_remove;Get rid of him.;;;;;;;;;;;;x
EVTNAME_monster_deformed;The Deformed Man;;;;;;;;;;;;x
EVTDESC_monster_deformed;Looking at the objects surrounding the lair, you realize the "beast" is actually just a man. When he emerges, your men stay their arms. He is huge and strong, with deformities that might explain the rumors of a monster. You see a spark of intelligence in his eyes, but also a great deal of sadness.;;;;;;;;;;;;x
EVTNAME_monster_crone;The Crone's Warning;;;;;;;;;;;;x
EVTDESC_monster_crone;As you investigate a farmer's claims of missing livestock, a blind old crone grabs your arm and speaks:\n\n"You are doomed, [Root.GetTitle]. As surely as the red comet returns to Aquarius, your fate is sealed if you pursue this foolish quest. Turn back, and perhaps my visions will not come to pass.";;;;;;;;;;;;x
EVTOPT_monster_crone_flee;I should turn back.;;;;;;;;;;;;x
EVTOPT_monster_crone_scholar;Tell me about your visions.;;;;;;;;;;;;x
EVTOPT_monster_crone_angry;Quiet yourself, woman!;;;;;;;;;;;;x
EVTOPT_monster_injured_doom;The blind crone was right!;;;;;;;;;;;;x
EVTNAME_monster_witch;The Witch;;;;;;;;;;;;x
EVTDESC_monster_witch;Rather than a beast lair, you have come upon a young woman inhabiting a remote shack. Based on the carved bones scattered around the shack and hanging from trees, you suspect she holds fairly unorthodox religious views. She is pretty despite the mud and leaves in her hair, and interacting with her reveals that she is a bit unusual but skilled with herbs and other folk traditions.;;;;;;;;;;;;x
EVTOPT_monster_witch_invite;She might be useful in my court.;;;;;;;;;;;;x
EVTOPT_monster_witch_remove;Unorthodox views? She's a witch!;;;;;;;;;;;;x
EVTDESC_monster_hermit_court;Some of your courtiers seem a bit irritated that you invited an uncouth lowborn to your court. He may be useful, but he's causing a bit of friction.;;;;;;;;;;;;x
EVTOPT_monster_hermit_court_diplo;I know just what to say...;;;;;;;;;;;;x
EVTOPT_monster_hermit_court_stay;He stays, get used to it.;;;;;;;;;;;;x
EVTOPT_monster_hermit_court_banish;They're right, he has no place here.;;;;;;;;;;;;x
EVTDESC_monster_witch_court;Your church vassals are concerned that you have allowed a witch to join your court. Several of them have requested that you banish her or turn her over to them.;;;;;;;;;;;;x
EVTOPT_monster_witch_court_learn;Present a compelling theological case.;;;;;;;;;;;;x
EVTOPT_monster_witch_court_stay;My decision is final.;;;;;;;;;;;;x
EVTOPT_monster_witch_court_banish;She has no place at my court.;;;;;;;;;;;;x
EVTOPT_monster_witch_court_kill;Let the church decide her fate.;;;;;;;;;;;;x
harboring_witch;Harboring Witch;;;;;;;;;;;;x
harboring_witch_desc;Your church vassals suspect that one of your courtiers is a witch.;;;;;;;;;;;;x
meneth.1.desc;I've assimilated the local culture.;;;;He asimilado la cultura local.;;;;;;;;;x;
meneth.1.a;Assimilate the local culture;;;;Asimilar la cultura local;;;;;;;;;x;
meneth.1.b;Do nothing;;;;No hacer nada;;;;;;;;;x;
